web_scraper_order,web_scraper_start_url,pagination,title,price,address,image
"1767595945-313","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5362520_uploaded_image1_1749164124.jpg"
"1767595945-314","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5362514_uploaded_image1_1749163692.jpg"
"1767595945-315","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355476_uploaded_image1_1748815189.jpg"
"1767595945-316","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355462_uploaded_image1_1748814534.jpg"
"1767595945-317","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355453_uploaded_image1_1748814029.jpg"
"1767595945-318","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342583_uploaded_image1_1748031990.jpg"
"1767595945-319","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342587_uploaded_image1_1748032191.jpg"
"1767595945-320","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Baskets Vans Knu Skool","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5365742_uploaded_image1_1749418905.jpg"
"1767595945-321","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures cuir","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5330113_uploaded_image1_1747337081.jpg"
"1767595945-322","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5348410_uploaded_image1_1748373021.jpg"
"1767595945-323","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","9 500CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5365566_uploaded_image1_1749410561.jpg"
"1767595945-324","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329841_uploaded_image1_1747328617.jpg"
"1767595945-325","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5352616_uploaded_image1_1748628699.jpg"
"1767595945-326","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Babouche hommes","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5352617_uploaded_image1_1748628750.jpg"
"1767595945-327","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329838_uploaded_image1_1747328563.jpg"
"1767595945-328","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5352618_uploaded_image1_1748628798.jpg"
"1767595945-329","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5352608_uploaded_image1_1748628558.jpg"
"1767595945-330","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5352612_uploaded_image1_1748628640.jpg"
"1767595945-331","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339072_uploaded_image1_1747848346.jpg"
"1767595945-332","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339056_uploaded_image1_1747847898.jpg"
"1767595945-333","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5352594_uploaded_image1_1748628110.jpg"
"1767595945-334","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Babouche hommes","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5352597_uploaded_image1_1748628223.jpg"
"1767595945-335","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5352599_uploaded_image1_1748628301.jpg"
"1767595945-336","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=7","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339050_uploaded_image1_1747847679.jpg"
"1767595948-337","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sneakers Jordan One","35 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5439386_uploaded_image1_1753370342.jpg"
"1767595948-338","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Berlutti","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5439305_uploaded_image1_1753367503.jpg"
"1767595948-339","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5437518_uploaded_image1_1753293301.jpg"
"1767595948-340","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales orthopédiques","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5437485_uploaded_image1_1753292339.jpg"
"1767595948-341","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5437236_uploaded_image1_1753282158.jpg"
"1767595948-342","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","13 500CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5436971_uploaded_image1_1753272437.jpg"
"1767595948-343","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Mocassins homme","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5432805_uploaded_image1_1753058866.jpg"
"1767595948-344","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures  homme","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5431884_uploaded_image1_1753014444.jpg"
"1767595948-345","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","20 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5430950_uploaded_image1_1752936591.jpg"
"1767595948-346","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","30 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5429675_uploaded_image1_1752845536.jpg"
"1767595948-347","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Nike Victory One","12 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5427161_uploaded_image1_1752705753.jpg"
"1767595948-348","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Peugeot 308 2019","4 500 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5424516_uploaded_image1_1752591026.jpg"
"1767595948-349","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures orthopédique","20 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422221_uploaded_image1_1752482543.jpg"
"1767595948-350","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Noctar Noir","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422186_uploaded_image1_1752481465.jpg"
"1767595948-351","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Vans Knu School","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5415335_uploaded_image1_1752087446.jpg"
"1767595948-352","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets  Jordan 14","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5413151_uploaded_image1_1751991507.jpg"
"1767595948-353","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Jordan 4","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5413093_uploaded_image1_1751989068.jpg"
"1767595948-354","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Adidas","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5413092_uploaded_image1_1751988865.jpg"
"1767595948-355","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Crocs sandales orthopédiques","5 500CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5409504_uploaded_image1_1751807094.jpg"
"1767595948-356","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","5 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5407551_uploaded_image1_1751666763.jpg"
"1767595948-357","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Nike TN","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5405139_uploaded_image1_1751566693.jpg"
"1767595948-358","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5405136_uploaded_image1_1751566608.jpg"
"1767595948-359","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Nike TN","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380946_uploaded_image1_1750267531.jpg"
"1767595948-360","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Air Jordan 6","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5366456_uploaded_image1_1749474268.jpg"
"1767595948-361","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","30 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5403613_uploaded_image1_1751513745.jpg"
"1767595948-362","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Crocs","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5379660_uploaded_image1_1750203700.jpg"
"1767595948-363","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Crocs","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5379657_uploaded_image1_1750203622.jpg"
"1767595948-364","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Timberland","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5384805_uploaded_image1_1750461330.jpg"
"1767595948-365","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Lacoste Trainer L003","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365745_uploaded_image1_1749419070.jpg"
"1767595948-366","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Dior B22","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365750_uploaded_image1_1749419182.jpg"
"1767595948-367","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Lacoste trainer L003","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365741_uploaded_image1_1749418889.jpg"
"1767595948-368","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures pour homme","10 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5403324_uploaded_image1_1751494857.jpg"
"1767595948-369","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Adidas","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365752_uploaded_image1_1749419261.jpg"
"1767595948-370","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Louis Vuitton","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365755_uploaded_image1_1749419366.jpg"
"1767595948-371","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets AF1 / The Nord Face","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365735_uploaded_image1_1749418626.jpg"
